#K-Path             Spin-Up       Spin-Down
#Band-index    1
  2.307      -36.0348      -36.0348
  2.331      -36.0348      -36.0348
  2.331      -36.0348      -36.0348
  2.355      -36.0348      -36.0348
  2.379      -36.0348      -36.0348
  2.404      -36.0348      -36.0348
  2.428      -36.0348      -36.0348
  2.452      -36.0348      -36.0348
  2.476      -36.0348      -36.0348
  2.500      -36.0348      -36.0348
  2.524      -36.0348      -36.0348
  2.548      -36.0348      -36.0348
  2.573      -36.0348      -36.0348
  2.597      -36.0348      -36.0348
  2.621      -36.0348      -36.0348
  2.645      -36.0348      -36.0348
  2.669      -36.0348      -36.0348
  2.693      -36.0348      -36.0348
  2.717      -36.0348      -36.0348
  2.742      -36.0348      -36.0348
  2.766      -36.0348      -36.0348
  2.790      -36.0348      -36.0348
  2.790      -36.0348      -36.0348
  2.824      -36.0348      -36.0348
  2.858      -36.0348      -36.0348
  2.892      -36.0348      -36.0348
  2.926      -36.0348      -36.0348
  2.961      -36.0348      -36.0348
  2.995      -36.0348      -36.0348
  3.029      -36.0348      -36.0348
  3.063      -36.0348      -36.0348
  3.097      -36.0348      -36.0348
  3.131      -36.0348      -36.0348
  3.165      -36.0348      -36.0348
  3.200      -36.0348      -36.0348
  3.234      -36.0348      -36.0348
  3.268      -36.0348      -36.0348
  3.302      -36.0348      -36.0348
  3.336      -36.0348      -36.0348
  3.370      -36.0348      -36.0348
  3.404      -36.0348      -36.0348
  3.438      -36.0348      -36.0348
  3.438      -36.0348      -36.0348
  3.455      -36.0348      -36.0348
  3.471      -36.0348      -36.0348
  3.487      -36.0348      -36.0348
  3.503      -36.0348      -36.0348
  3.519      -36.0348      -36.0348
  3.535      -36.0348      -36.0348
  3.551      -36.0348      -36.0348
  3.568      -36.0348      -36.0348
  3.584      -36.0348      -36.0348
  3.600      -36.0348      -36.0348
  3.616      -36.0348      -36.0348
  3.632      -36.0348      -36.0348
  3.648      -36.0348      -36.0348
  3.664      -36.0348      -36.0348
  3.681      -36.0348      -36.0348
  3.697      -36.0348      -36.0348
  3.713      -36.0348      -36.0348
  3.729      -36.0348      -36.0348
  3.745      -36.0348      -36.0348
  3.745      -36.0348      -36.0348
  3.761      -36.0348      -36.0348
  3.777      -36.0348      -36.0348
  3.793      -36.0348      -36.0348
  3.810      -36.0348      -36.0348
  3.826      -36.0348      -36.0348
  3.842      -36.0348      -36.0348
  3.858      -36.0348      -36.0348
  3.874      -36.0348      -36.0348
  3.890      -36.0348      -36.0348
  3.906      -36.0348      -36.0348
  3.923      -36.0348      -36.0348
  3.939      -36.0348      -36.0348
  3.955      -36.0348      -36.0348
  3.971      -36.0348      -36.0348
  3.987      -36.0348      -36.0348
  4.003      -36.0348      -36.0348
  4.019      -36.0348      -36.0348
  4.035      -36.0348      -36.0348
  4.052      -36.0348      -36.0348
#Band-index    6
  4.052      -36.0348      -36.0348
  4.035      -36.0348      -36.0348
  4.019      -36.0348      -36.0348
  4.003      -36.0348      -36.0348
  3.987      -36.0348      -36.0348
  3.971      -36.0348      -36.0348
  3.955      -36.0348      -36.0348
  3.939      -36.0348      -36.0348
  3.923      -36.0348      -36.0348
  3.906      -36.0348      -36.0348
  3.890      -36.0348      -36.0348
  3.874      -36.0348      -36.0348
  3.858      -36.0348      -36.0348
  3.842      -36.0348      -36.0348
  3.826      -36.0348      -36.0348
  3.810      -36.0348      -36.0348
  3.793      -36.0348      -36.0348
  3.777      -36.0348      -36.0348
  3.761      -36.0348      -36.0348
  3.745      -36.0348      -36.0348
  3.745      -36.0348      -36.0348
  3.729      -36.0348      -36.0348
  3.713      -36.0348      -36.0348
  3.697      -36.0348      -36.0348
  3.681      -36.0348      -36.0348
  3.664      -36.0348      -36.0348
  3.648      -36.0348      -36.0348
  3.632      -36.0348      -36.0348
  3.616      -36.0348      -36.0348
  3.600      -36.0348      -36.0348
  3.584      -36.0348      -36.0348
  3.568      -36.0348      -36.0348
  3.551      -36.0348      -36.0348
  3.535      -36.0348      -36.0348
  3.519      -36.0348      -36.0348
  3.503      -36.0348      -36.0348
  3.487      -36.0348      -36.0348
  3.471      -36.0348      -36.0348
  3.455      -36.0348      -36.0348
  3.438      -36.0348      -36.0348
  3.438      -36.0348      -36.0348
  3.404      -36.0348      -36.0348
  3.370      -36.0348      -36.0348
  3.336      -36.0348      -36.0348
  3.302      -36.0348      -36.0348
  3.268      -36.0348      -36.0348
  3.234      -36.0348      -36.0348
  3.200      -36.0348      -36.0348
  3.165      -36.0348      -36.0348
  3.131      -36.0348      -36.0348
  3.097      -36.0348      -36.0348
  3.063      -36.0348      -36.0348
  3.029      -36.0348      -36.0348
  2.995      -36.0348      -36.0348
  2.961      -36.0348      -36.0348
  2.926      -36.0348      -36.0348
  2.892      -36.0348      -36.0348
  2.858      -36.0348      -36.0348
  2.824      -36.0348      -36.0348
  2.790      -36.0348      -36.0348
  2.790      -36.0348      -36.0348
  2.766      -36.0348      -36.0348
  2.742      -36.0348      -36.0348
  2.717      -36.0348      -36.0348
  2.693      -36.0348      -36.0348
  2.669      -36.0348      -36.0348
  2.645      -36.0348      -36.0348
  2.621      -36.0348      -36.0348
  2.597      -36.0348      -36.0348
  2.573      -36.0348      -36.0348
  2.548      -36.0348      -36.0348
  2.524      -36.0348      -36.0348
  2.500      -36.0348      -36.0348
  2.476      -36.0348      -36.0348
  2.452      -36.0348      -36.0348
  2.428      -36.0348      -36.0348
  2.404      -36.0348      -36.0348
  2.379      -36.0348      -36.0348
  2.355      -36.0348      -36.0348
  2.331      -36.0348      -36.0348
  2.331      -36.0348      -36.0348
  2.307      -36.0348      -36.0348
  2.283      -36.0348      -36.0348
  2.259      -36.0348      -36.0348
  2.235      -36.0348      -36.0348
  2.210      -36.0348      -36.0348
  2.186      -36.0348      -36.0348
  2.162      -36.0348      -36.0348
  2.138      -36.0348      -36.0348
  2.114      -36.0348      -36.0348
  2.090      -36.0348      -36.0348
  2.066      -36.0348      -36.0348
  2.042      -36.0348      -36.0348
  2.017      -36.0348      -36.0348
  1.993      -36.0348      -36.0348
  1.969      -36.0348      -36.0348
  1.945      -36.0348      -36.0348
  1.921      -36.0348      -36.0348
  1.897      -36.0348      -36.0348
  1.873      -36.0348      -36.0348
  1.873      -36.0348      -36.0348
  1.856      -36.0348      -36.0348
  1.840      -36.0348      -36.0348
  1.824      -36.0348      -36.0348
  1.808      -36.0348      -36.0348
  1.792      -36.0348      -36.0348
  1.776      -36.0348      -36.0348
  1.760      -36.0348      -36.0348
  1.743      -36.0348      -36.0348
  1.727      -36.0348      -36.0348
  1.711      -36.0348      -36.0348
  1.695      -36.0348      -36.0348
  1.679      -36.0348      -36.0348
  1.663      -36.0348      -36.0348
  1.647      -36.0348      -36.0348
  1.631      -36.0348      -36.0348
  1.614      -36.0348      -36.0348
  1.598      -36.0348      -36.0348
  1.582      -36.0348      -36.0348
  1.566      -36.0348      -36.0348
  1.566      -36.0348      -36.0348
  1.532      -36.0348      -36.0348
  1.498      -36.0348      -36.0348
  1.464      -36.0348      -36.0348
  1.429      -36.0348      -36.0348
  1.395      -36.0348      -36.0348
  1.361      -36.0348      -36.0348
  1.327      -36.0348      -36.0348
  1.293      -36.0348      -36.0348
  1.259      -36.0348      -36.0348
  1.225      -36.0348      -36.0348
  1.190      -36.0348      -36.0348
  1.156      -36.0348      -36.0348
  1.122      -36.0348      -36.0348
  1.088      -36.0348      -36.0348
  1.054      -36.0348      -36.0348
  1.020      -36.0348      -36.0348
  0.986      -36.0348      -36.0348
  0.951      -36.0348      -36.0348
  0.917      -36.0348      -36.0348
  0.917      -36.0348      -36.0348
  0.893      -36.0348      -36.0348
  0.869      -36.0348      -36.0348
  0.845      -36.0348      -36.0348
  0.821      -36.0348      -36.0348
  0.797      -36.0348      -36.0348
  0.772      -36.0348      -36.0348
  0.748      -36.0348      -36.0348
  0.724      -36.0348      -36.0348
  0.700      -36.0348      -36.0348
  0.676      -36.0348      -36.0348
  0.652      -36.0348      -36.0348
  0.628      -36.0348      -36.0348
  0.604      -36.0348      -36.0348
  0.579      -36.0348      -36.0348
  0.555      -36.0348      -36.0348
  0.531      -36.0348      -36.0348
  0.507      -36.0348      -36.0348
  0.483      -36.0348      -36.0348
  0.459      -36.0348      -36.0348
  0.459      -36.0348      -36.0348
  0.435      -36.0348      -36.0348
  0.410      -36.0348      -36.0348
  0.386      -36.0348      -36.0348
  0.362      -36.0348      -36.0348
  0.338      -36.0348      -36.0348
  0.314      -36.0348      -36.0348
  0.290      -36.0348      -36.0348
  0.266      -36.0348      -36.0348
  0.241      -36.0348      -36.0348
  0.217      -36.0348      -36.0348
  0.193      -36.0348      -36.0348
  0.169      -36.0348      -36.0348
  0.145      -36.0348      -36.0348
  0.121      -36.0348      -36.0348
  0.097      -36.0348      -36.0348
  0.072      -36.0348      -36.0348
  0.048      -36.0348      -36.0348
  0.024      -36.0348      -36.0348
  0.000      -36.0348      -36.0348
#Band-index    7
  0.000      -32.2274      -32.2274
  0.024      -32.2274      -32.2274
  0.048      -32.2274      -32.2274
  0.072      -32.2274      -32.2274
  0.097      -32.2274      -32.2274
  0.121      -32.2273      -32.2273
  0.145      -32.2273      -32.2273
  0.169      -32.2272      -32.2272
  0.193      -32.2272      -32.2272
  0.217      -32.2271      -32.2271
  0.241      -32.2271      -32.2271
  0.266      -32.2270      -32.2270
  0.290      -32.2269      -32.2269
  0.314      -32.2269      -32.2269
  0.338      -32.2268      -32.2268
  0.362      -32.2267      -32.2267
  0.386      -32.2266      -32.2266
  0.410      -32.2265      -32.2265
  0.435      -32.2264      -32.2264
  0.459      -32.2264      -32.2264
  0.459      -32.2264      -32.2264
  0.483      -32.2264      -32.2264
  0.507      -32.2264      -32.2264
  0.531      -32.2264      -32.2264
  0.555      -32.2264      -32.2264
  0.579      -32.2264      -32.2264
  0.604      -32.2264      -32.2264
  0.628      -32.2264      -32.2264
  0.652      -32.2264      -32.2264
  0.676      -32.2263      -32.2263
  0.700      -32.2263      -32.2263
  0.724      -32.2263      -32.2263
  0.748      -32.2263      -32.2263
  0.772      -32.2263      -32.2263
  0.797      -32.2263      -32.2263
  0.821      -32.2263      -32.2263
  0.845      -32.2263      -32.2263
  0.869      -32.2263      -32.2263
  0.893      -32.2263      -32.2263
  0.917      -32.2263      -32.2263
  0.917      -32.2263      -32.2263
  0.951      -32.2263      -32.2263
  0.986      -32.2264      -32.2264
  1.020      -32.2264      -32.2264
  1.054      -32.2264      -32.2264
  1.088      -32.2265      -32.2265
  1.122      -32.2266      -32.2266
  1.156      -32.2266      -32.2266
  1.190      -32.2267      -32.2267
  1.225      -32.2268      -32.2268
  1.259      -32.2269      -32.2269
  1.293      -32.2270      -32.2270
  1.327      -32.2271      -32.2271
  1.361      -32.2272      -32.2272
  1.395      -32.2272      -32.2272
  1.429      -32.2273      -32.2273
  1.464      -32.2273      -32.2273
  1.498      -32.2274      -32.2274
  1.532      -32.2274      -32.2274
  1.566      -32.2274      -32.2274
  1.566      -32.2274      -32.2274
  1.582      -32.2274      -32.2274
  1.598      -32.2274      -32.2274
  1.614      -32.2274      -32.2274
  1.631      -32.2274      -32.2274
  1.647      -32.2274      -32.2274
  1.663      -32.2274      -32.2274
  1.679      -32.2274      -32.2274
  1.695      -32.2273      -32.2273
  1.711      -32.2273      -32.2273
  1.727      -32.2273      -32.2273
  1.743      -32.2273      -32.2273
  1.760      -32.2272      -32.2272
  1.776      -32.2272      -32.2272
  1.792      -32.2272      -32.2272
  1.808      -32.2272      -32.2272
  1.824      -32.2271      -32.2271
  1.840      -32.2271      -32.2271
  1.856      -32.2271      -32.2271
  1.873      -32.2270      -32.2270
  1.873      -32.2270      -32.2270
  1.897      -32.2270      -32.2270
  1.921      -32.2270      -32.2270
  1.945      -32.2270      -32.2270
  1.969      -32.2270      -32.2270
  1.993      -32.2270      -32.2270
  2.017      -32.2269      -32.2269
  2.042      -32.2269      -32.2269
  2.066      -32.2268      -32.2268
  2.090      -32.2268      -32.2268
  2.114      -32.2267      -32.2267
  2.138      -32.2266      -32.2266
  2.162      -32.2266      -32.2266
  2.186      -32.2265      -32.2265
  2.210      -32.2264      -32.2264
  2.235      -32.2264      -32.2264
  2.259      -32.2263      -32.2263
  2.283      -32.2262      -32.2262
  2.307      -32.2261      -32.2261
  2.331      -32.2260      -32.2260
  2.331      -32.2260      -32.2260
  2.355      -32.2260      -32.2260
  2.379      -32.2260      -32.2260
  2.404      -32.2260      -32.2260
  2.428      -32.2260      -32.2260
  2.452      -32.2260      -32.2260
  2.476      -32.2260      -32.2260
  2.500      -32.2260      -32.2260
  2.524      -32.2260      -32.2260
  2.548      -32.2260      -32.2260
  2.573      -32.2260      -32.2260
  2.597      -32.2260      -32.2260
  2.621      -32.2260      -32.2260
  2.645      -32.2260      -32.2260
  2.669      -32.2260      -32.2260
  2.693      -32.2260      -32.2260
  2.717      -32.2260      -32.2260
  2.742      -32.2260      -32.2260
  2.766      -32.2260      -32.2260
  2.790      -32.2260      -32.2260
  2.790      -32.2260      -32.2260
  2.824      -32.2260      -32.2260
  2.858      -32.2260      -32.2260
  2.892      -32.2261      -32.2261
  2.926      -32.2261      -32.2261
  2.961      -32.2262      -32.2262
  2.995      -32.2262      -32.2262
  3.029      -32.2263      -32.2263
  3.063      -32.2264      -32.2264
  3.097      -32.2265      -32.2265
  3.131      -32.2266      -32.2266
  3.165      -32.2266      -32.2266
  3.200      -32.2267      -32.2267
  3.234      -32.2268      -32.2268
  3.268      -32.2269      -32.2269
  3.302      -32.2269      -32.2269
  3.336      -32.2270      -32.2270
  3.370      -32.2270      -32.2270
  3.404      -32.2270      -32.2270
  3.438      -32.2270      -32.2270
  3.438      -32.2264      -32.2264
  3.455      -32.2264      -32.2264
  3.471      -32.2264      -32.2264
  3.487      -32.2264      -32.2264
  3.503      -32.2263      -32.2263
  3.519      -32.2263      -32.2263
  3.535      -32.2263      -32.2263
  3.551      -32.2263      -32.2263
  3.568      -32.2263      -32.2263
  3.584      -32.2263      -32.2263
  3.600      -32.2263      -32.2263
  3.616      -32.2262      -32.2262
  3.632      -32.2262      -32.2262
  3.648      -32.2262      -32.2262
  3.664      -32.2262      -32.2262
  3.681      -32.2261      -32.2261
  3.697      -32.2261      -32.2261
  3.713      -32.2261      -32.2261
  3.729      -32.2261      -32.2261
  3.745      -32.2260      -32.2260
  3.745      -32.2263      -32.2263
  3.761      -32.2263      -32.2263
  3.777      -32.2263      -32.2263
  3.793      -32.2263      -32.2263
  3.810      -32.2263      -32.2263
  3.826      -32.2263      -32.2263
  3.842      -32.2263      -32.2263
  3.858      -32.2263      -32.2263
