Cl,Cs,Sn
-0.5102902232530454,-4.402066341898359,-5.43527251754708
-0.6733654800622701,-3.8747234884406883,-5.511506683607073
-0.781652893727823,-4.263355016799398,-4.084519144896336
-0.8992882598285942,-3.9818640212799283,-3.941688939330649
-0.639763012246186,-4.351354974111572,-4.759858519161812
-0.6048020975353244,-4.368980305289484,-4.934373345071156
-0.48587239598605664,-4.0925854641204005,-6.200741236704931
-0.6514706743175819,-3.9263688427619514,-5.539584809432677
-0.4580038152938826,-4.585200045038296,-5.382723559022184
-0.4259104130054133,-4.306090940484403,-6.133502181860784
-0.4345734090079662,-4.179270730371196,-6.335164626071882
-0.6331551980853918,-3.988952717749335,-5.524309916851051
-0.4940494178614749,-4.435622599776276,-5.46560483414067
-0.28593502277673366,-4.533814303172227,-6.517907797857215
-0.19349530682877175,-4.855667798873843,-6.4288391021417555
-0.21858286668037155,-4.523891307008429,-6.941866726762984
-0.41639597285473884,-4.252581376361002,-6.297607951011634
-0.5020782741140442,-4.0444762042501194,-6.199724487677566
-0.2788174144828009,-4.524622015067251,-6.578998023830763
-0.15292373454652428,-4.582623866661046,-7.2183564002608325
-0.10667650835493445,-4.91026793406868,-6.840551622595103
-0.1892516221995568,-4.766820741003384,-6.631995325657962
-0.34404886346158,-4.268443994503724,-6.699965371085143
-0.5211274576615097,-4.309501409572339,-5.555378975748334
-0.6043576575072721,-3.9374414467089207,-5.8001177024005965
-0.38341572707344956,-4.68393127369644,-5.632789631028493
-0.3302144654848211,-4.412827421333669,-6.494204905285806
-0.5338958549633956,-4.186116000701889,-5.725539409677918
-0.6468063818394968,-3.9304001643828888,-5.5595079210593115
-0.6349840367584444,-4.155279351855672,-5.180683616600062
-0.47882006562004886,-4.526360234786725,-5.37550567756833
-0.3952165436284239,-4.52394775144279,-5.881951776205947
-0.3130750890120382,-4.540034550957314,-6.342626904875213
-0.4529082114175237,-4.2458973471635915,-6.091902578029745
-0.1793247220938908,-4.461605914544013,-7.3019863792107005
-0.09279874071951914,-4.839922102895804,-7.064509890753347
-0.04010570838501116,-4.835547459790545,-7.3894173709709134
-0.09475495896061349,-4.531853802237503,-7.668909182623384
-0.10802566910229743,-4.626384164854137,-7.4002241965400115
-0.3614284554690687,-4.454182243834028,-6.2242113203796015
-0.5808157647990679,-3.9506287024902016,-5.91499454708726
-0.7276544876516473,-4.036236897352393,-4.8627458202474
-0.7983281218562879,-4.229392980938844,-4.052391847846656
-0.8599808697783777,-4.061435360523229,-4.018390601145344
-1.0419137053747671,-3.5901407780266905,-3.869382752560087
-0.8178273857294595,-4.186282505640468,-4.021617215204376
-0.5299293802444766,-4.1232772508095,-5.87501575777621
-0.5715592575567812,-4.119462783627486,-5.632865428266412
-0.8484842402784241,-3.968773810760938,-4.27269347766965
-0.6013344568462048,-4.099207709124869,-5.494724381535105
-0.5701019110017671,-4.208300516072798,-5.463934042705872
-0.5503134878359398,-4.067512653643576,-5.86424030655928
-0.7949794144166618,-3.7364616592272686,-5.058346735907564
-0.5302247973422027,-4.424323502651466,-5.271150751505922
-0.7569312760589394,-3.953759698122058,-4.852039488264318
-0.5412478009228816,-4.403971278765062,-5.245717177794658
-0.31750258539153575,-4.45021732973375,-6.495696369045356
-0.5591165575183461,-4.200214650836052,-5.546017894079892
-0.3478009752108267,-4.195117024924633,-6.8241066397478445
-0.29517201542291294,-4.729773498786308,-6.070567450751977
-0.22209766069726367,-4.833979001144745,-6.300602574388998
-0.2143857826502216,-4.618269144767964,-6.778293555424814
-0.46141660508774807,-4.4244758105354425,-5.683695289264697
-0.35250709075116704,-4.533310173681444,-6.1194836489921824
-0.5966478045284556,-4.154516844886444,-5.41222602391845
-0.3644955799047262,-4.6888343975507025,-5.736504266332307
-0.5344290937028452,-4.102815190037889,-5.888941598569222
-0.4545636440834018,-4.307635732511889,-5.958493211337883
-0.1843738302038946,-4.83922661535949,-6.516450328919724
-0.1066429507973563,-4.732531449063862,-7.196225937950208
-0.20055681704492892,-4.759697935777767,-6.5784097670369635
-0.17143172090742625,-4.692683965969437,-6.88718828347864
-0.07535392650931347,-4.683498731720407,-7.4820255183653765
-0.061592739485686845,-4.633562313971359,-7.664465476005233
-0.342868434007456,-4.701913082150122,-5.840109772517091
-0.4166613471564274,-4.10711148101686,-6.586955495889788
-0.33690270538728784,-4.583453257106171,-6.112823794326001
-0.36876659291323916,-4.52909042608427,-6.030366131214095
-0.5761876567976029,-4.3965988140307175,-5.050822972015017
-0.8565452684111505,-3.654657593791982,-4.852559742811205
-0.5867517548317148,-4.284183569789066,-5.21226887229365
-0.5776715762677294,-4.200912687421335,-5.433291708413026
-0.8622426946336093,-3.825715549404123,-4.47625927425217
-0.626906949094494,-4.013472696927729,-5.512759452439648
-0.593867101616792,-4.128084914512603,-5.4817741021361135
-0.38589899610307915,-4.290188014281429,-6.4053765356807375
-0.2784777425481368,-4.514938319062908,-6.600403447447434
-0.47228924918032394,-4.439188911635181,-5.589033222509763
-0.2881099110118983,-4.690686724021646,-6.19111362674739
-0.13816752245494646,-4.871686655187831,-6.728768095756732
-0.02328049588246889,-4.645628827968691,-7.870205909629876
-0.16429895315554463,-4.609922064873191,-7.09550869218242
-0.32554003727728875,-4.333083151299064,-6.68174001460021
-0.5287065420578552,-4.2366510669930815,-5.655605154528775
-0.7811477169074855,-3.7888917256252275,-5.036476788166702
-0.6965523246756965,-4.287417987365713,-4.546996618076465
-0.8607408135412571,-3.9899261745347636,-4.1568493105450015
-1.008748917342095,-3.9038758135374056,-3.4409014097346904
-1.1032595325832837,-3.878643070654675,-2.924303204053018
-1.1991963395721166,-3.461604450051606,-3.182759603326158
-1.206264651399086,-3.6151730151086516,-2.833212602250251
-1.0241858896761211,-3.779009840231052,-3.598011522343239
-1.1505865938894562,-3.5687622399506056,-3.260102497624124
-0.9634520130825258,-3.8136434453264365,-3.8931475717140436
-1.2438583447491829,-3.3247585422004904,-3.1884793879659927
-1.2360220439287093,-3.6948285375294714,-2.495357202230872
-1.0428132778571857,-3.563623197979728,-3.9170204777595004
-0.899812560967607,-4.127178422280409,-3.647914330495611
-0.9408103228146006,-3.8168214081573515,-4.022641787659763
-0.8580521365863308,-3.776795924196545,-4.599241872950996
-1.0016382570754547,-4.077349912644046,-3.136617173121252
-0.9882375062175326,-3.7616951832105485,-3.848331137135777
-0.8333686215024265,-4.244004934096334,-3.8129249436548442
-0.8339627612302943,-3.7698436203209558,-4.7576827328383935
-0.9961562703244197,-4.006137912115416,-3.31193309468472
-1.1660674725813651,-3.753124572331285,-2.7984925607113094
-1.1059145476654928,-3.6453426495784966,-3.37497395571212
-0.9595340193078481,-4.006008667952518,-3.5319250891099463
-1.1256525240421056,-3.8967367910975894,-2.753757814414257
-1.0127515439062782,-3.7072321700540516,-3.8101729373162985
-0.8721985525010653,-3.928882698381166,-4.210189829093346
-0.9287463317235125,-3.830859217067529,-4.066950116385937
-0.8884273550027909,-3.7976482407381633,-4.375285929368997
-1.0219869134613746,-3.8813029325004558,-3.4066191950929126
-0.9736340508936399,-3.7897541905674954,-3.879833854365241
-0.8749352289425477,-3.750284253376927,-4.5509666604529295
-1.0935502227544973,-3.4644384742389907,-3.810968255857107
-1.2771598767069328,-3.3115093180125172,-3.015168644595441
-1.0028375211560563,-3.5215383496074115,-4.24104471471091
-0.8985196938746033,-3.9087566173320134,-4.0925151429504245
-0.7414540605663272,-3.8525577060791423,-5.147306765305824
-0.8951864562582049,-4.123109154333976,-3.683809494644889
-0.7009787398490428,-3.995117046451674,-5.105040008864465
-0.9768877365742031,-4.019144303257993,-3.401531514900867
-0.930149073183557,-3.8856042780140876,-3.9490435457325535
-1.1017712859038231,-3.7892444760837454,-3.1120298732716405
-0.8489823702347918,-4.217883402038621,-3.7714855153760793
-0.9009048449180963,-4.156960197079857,-3.5817970771937793
-0.9868920430456982,-3.8537199582565727,-3.672354366074735
-1.1806497128295126,-3.39099550397232,-3.435257255940355
-1.278720576879164,-3.5538665233432694,-2.5210900329005477
-1.0781130992793,-3.9696477742303258,-2.893172396725618
-0.7907475708035752,-3.960996046530197,-4.6346690229802245
-0.7744764008662559,-4.294350401376301,-4.065587332911934
-0.704752643023175,-4.285891569826945,-4.5008475430691295
-0.7788114371246019,-4.2682183333285275,-4.091841251457406
-0.9332216071147177,-3.86251895551979,-3.9767789871341837
-0.9061277367211773,-3.8433284372685663,-4.177723245997874
-0.9817238232443197,-4.0059442800599845,-3.3989150412761835
-0.9434884111037967,-3.9566249136745766,-3.7269662468901377
-1.1550836242333904,-3.5250962060222273,-3.320452383417273
-1.2426023028825164,-3.7086230721344147,-2.428286579298144
-1.5086932620641844,-3.2996283449299577,-1.649730278617049
-1.7262323113255877,-2.8143724148774503,-1.315007843153643
-1.731919850470349,-2.908314978476629,-1.0929974810867173
-1.4891456141414336,-3.4994626150344588,-1.367347625944551
-1.4127206529978662,-3.3486433190239757,-2.127535984826922
-1.1975705081333918,-3.352427920673886,-3.4108676507139464
-1.103107254934587,-3.5144065749545885,-3.6536898613453705
-1.0936704599131206,-3.7088651208712453,-3.3213935396408556
-1.1571769527624394,-3.4525429752188366,-3.4529988738497615
-1.4224533471325158,-3.2549887010599914,-2.2564490559469923
-1.218131099404068,-3.725296498021448,-2.5417669483947667
-0.9949001325975823,-3.7251056913288845,-3.8815343626188077
-0.8594468967741437,-3.877332072826551,-4.389801014564107
-0.7583635785274043,-3.8997290750786795,-4.951506919540286
-0.5445532410857976,-4.327399820184259,-5.379027453978767
-0.7552300902652976,-4.151107913715478,-4.467550171839329
-0.6390311556463264,-4.150446994692937,-5.166065617598237
-0.6129849556085687,-4.310654464766871,-5.001927877676916
-0.7682091819141444,-4.06288058016212,-4.566130289052963
-0.694160841339982,-4.3530806957523644,-4.430020101317448
-0.9822152562741162,-4.092393995554655,-3.2230670121080642
-0.8348626755809323,-3.7034014085145848,-4.885167670347306
-0.8305366381430654,-3.7463782799223013,-4.8251701521590755
-1.1088190244613345,-3.4450570895668946,-3.7581182149602737
-0.8228699325256493,-4.1335370007713506,-4.096852944165474
-0.9609261562538829,-3.686350153333379,-4.162889296672015
-0.9206008599983051,-3.830603631288579,-4.1163341182950814
-0.9761964754499868,-3.5423292561806563,-4.359309175800837
-1.0335040330152088,-3.6191546668477486,-3.861813009075321
-1.225193979223669,-3.6772137212791955,-2.595555222961666
-1.4752523615457989,-3.5549322821187017,-1.3397678073498753
-1.5382779348186597,-3.353255071887669,-1.3649687881747745
-1.5554675565025633,-3.3939534080736866,-1.1804343856993165
-1.6642805566745593,-3.187151033463943,-0.9411611338868302
-1.4583984181878968,-3.3501286297433364,-1.8504987722480168
-1.4530666969043051,-3.3177245448697357,-1.947297269696768
-1.2424467807027288,-3.779260555239131,-2.2879447461674354
-1.5040091688674189,-3.085470091287349,-2.106151345082858
-1.3972685255546429,-3.1923167892626534,-2.532901809008904
-1.2206249369980517,-3.4114687139585924,-3.1544594909565746
-1.1504379190853653,-3.887259765263226,-2.623999495823425
-1.2810935396056156,-3.256181425024631,-3.1022224531791154
-1.2828686371150673,-3.3693286140332077,-2.865277490105251
-1.399992390388693,-3.1764595695124718,-2.548273059504968
-1.1273667765272797,-3.8416918749160844,-2.8535621318662234
-1.1786856055685877,-3.71839307896074,-2.7922467495290646
-1.0642699973349332,-3.829616272173414,-3.256294012505644
-0.8273020762016269,-4.006415293753979,-4.324503496144351
-0.7496706048016677,-4.029035159246307,-4.745052593559448
-0.4746280891184022,-4.355222655452145,-5.742932695247367
-0.3679718131271627,-4.6391710415725065,-5.814973578954082
-0.427073411211294,-4.316388410739535,-6.105929252115239
-0.1980561128672492,-4.798151405585062,-6.51650705248845
-0.42395583474680343,-4.491161479118165,-5.77508857414492
-0.6178509240217703,-3.955157450604416,-5.683726095522618
-0.6625578758448063,-4.25184436394807,-4.822110557897093
-0.3899857771706062,-4.380848858619721,-6.199534160598991
-0.12642923447772236,-4.508915392980917,-7.5247403480339035
-0.07107840730711447,-4.997141381615967,-6.880393333787449
-0.16033208101870017,-4.798607160091794,-6.741939734566283
-0.2734624346752803,-4.252167878762556,-7.156036175285277
-0.536282803594659,-4.260419919376308,-5.562609880541501
-0.3126434387762362,-4.613542213028325,-6.198201482148005
-0.37260802330609044,-4.2358639489446865,-6.593770503136156
-0.5798634511217757,-4.140827400350972,-5.540311033429472
-0.7280292877957711,-3.7894586606686467,-5.35405349275015
-0.4861850595420909,-4.158639504788062,-6.0667571740334
-0.5013923831442099,-4.463365547336054,-5.366061147324702
-0.553967216760215,-4.2781406507412765,-5.4210619388182275
-0.7837380880289662,-3.785576263496502,-5.027565485695271
-0.9772273676025823,-4.097000056878143,-3.2437822214902914
-1.191207171880875,-3.7474287032655402,-2.659046103045739
-1.2676187034188866,-3.3474982182355877,-3.0004378838775745
-1.4451574382954147,-3.3611895124678024,-1.9078228861539777
-1.270867411341069,-3.643682318073311,-2.388577436669036
-1.3185820763476872,-3.3653726939103796,-2.658908694955188
-1.503618918582721,-3.293846339143946,-1.6917403510778528
-1.542089997058024,-3.4183107681756972,-1.2119850221625315
-1.3239200650384835,-3.253481907530166,-2.850662335570839
-1.384044281242489,-3.1807185660370956,-2.635443721332946
-1.5937693727003495,-3.2950576693380813,-1.1484149659838112
-1.6275952949029449,-3.214953685173877,-1.1056674010966483
-1.3543770568832714,-3.7219918118137603,-1.7309005759349219
-1.121261462591994,-3.500515039666,-3.572547685978105
-1.2500540903218973,-3.6965898869259246,-2.407642225078839
-1.354587658426441,-3.450144794644342,-2.27333100101474
-1.298584384418957,-3.381524302556225,-2.7465916292358794
-1.2078261103507868,-3.7430425915092127,-2.5681046957389237
-1.3875632956009714,-3.212527345751177,-2.550712075753888
-1.246042841687802,-3.3634266157028416,-3.098036259329575
-1.5142399699917028,-3.054135878780539,-2.107434963350775
-1.5074030776962812,-3.4678733456297626,-1.320981383424857
-1.4652481520622689,-3.3386520855486017,-1.8323534573912545
-1.3265291366030945,-3.357522230653793,-2.6269272599359197
-1.333656889399433,-3.2828641021230727,-2.7334770002193274
-1.1230640821348064,-3.7107141902717946,-3.141333667509642
-1.3671744065477975,-3.1658816212955374,-2.7663368589842094
-1.6552265396820882,-3.153304139039212,-1.0631790246911168
-1.3740480604142231,-3.194728149354516,-2.6674018796677
-1.3615178448072787,-3.480931208245853,-2.170177055526693
-1.4191877098276364,-3.595236052587632,-1.5955481767209898
-1.392929160565062,-3.688056024092598,-1.5674595292865017
-1.3091119128514515,-3.7377311061752754,-1.971012851402812
-1.2022148905498353,-3.5412411337149066,-3.0053749301332453
-1.16737063098003,-3.5348371039732482,-3.2272485470353947
-1.3063260637826253,-3.513667568407946,-2.4358550213504278
-1.5516999721228006,-3.1460809719431815,-1.6987847642389045
-1.2988864899666306,-3.743649712124859,-2.0205281768125696
-1.3371929789570998,-3.276495953147996,-2.724996760823481
-1.1770339189349124,-3.763716566107347,-2.711509895037902
-1.018227197848945,-3.6111198763748047,-3.9695436010187897
-1.1945130836927618,-3.649694060034747,-2.834679918636006
-1.1040556218758513,-3.7539891247695376,-3.168834560067888
-0.9960655661928096,-3.9988010597046872,-3.3271510242958384
-0.9059356528523373,-3.824930558061907,-4.215671507624233
-0.7968395143096437,-3.9673867821963826,-4.585335890611444
-0.548627885306888,-4.140677797437747,-5.728023634145249
-0.4343200843730166,-4.428311065798072,-5.838603903027828
-0.17116419046094095,-4.603696738751586,-7.066767920593253
-0.1982234169643567,-4.713357971586509,-6.685090095902911
-0.1767183609261125,-4.755585467049941,-6.7296654412055155
-0.11824051195014837,-4.510637112674154,-7.570429243812874
-0.1144512741585955,-4.519097766157556,-7.576243363595386
-0.16644178333415577,-4.591404653550904,-7.1196865337553294
-0.06099213263984306,-4.777392899871185,-7.380407945280641
-0.19670302464078204,-4.739762267462051,-6.641403858093276
-0.4019999783499628,-4.182942303777558,-6.523262063207177
-0.42516778405339645,-4.552397451241112,-5.645344934059467
-0.45833845214145574,-4.244956535029792,-6.061202757953751
-0.18925196910509043,-4.633231770610243,-6.899171185011042
-0.11883955244180427,-4.66290328673633,-7.262302652738585
-0.3347891359633305,-4.449271585691922,-6.393868553698243
-0.4991576501940166,-4.207927261519389,-5.890346116659194
-0.4756985665712101,-4.222754952358967,-6.001445236716877
-0.2563126317418753,-4.768164417689854,-6.2269419150311105
-0.4479989333648557,-4.081738001208636,-6.4496769382556645
-0.641164348204303,-3.8796010813208754,-5.694958288994503
-0.8799099156586648,-3.9799958338198382,-4.061695379270405
-1.1240231155907516,-3.8555703459405684,-2.845867155436425
-1.3650984577018184,-3.2419850951657763,-2.626585604319607
-1.5209328422329238,-3.2559203010072757,-1.6637088854499769
-1.3131984208627807,-3.4962743758320807,-2.4294072640212256
-1.4984578568379125,-3.3017642542441115,-1.7068708913463735
-1.6160895011337197,-2.99565011879058,-1.6133092964785913
-1.5379167952430592,-3.3453909056873106,-1.3828639580290936
-1.4253978535797154,-3.296793885504815,-2.1551716483741474
-1.6254057114278833,-3.2861189853690287,-0.9764743015567147
-1.4205826952766705,-3.252893161532349,-2.2718640461373494
-1.1864058146951608,-3.641158435234065,-2.900394782222976
-0.9019982112887197,-3.710500581444647,-4.468156110240459
-0.6688499815393155,-3.918722263501841,-5.450602124622495
-0.39254142977292694,-4.6330721042749285,-5.679753753674651
-0.6296865139894309,-3.9962446673408603,-5.530538122243764
-0.49286973164185366,-4.121015232003097,-6.1018976870047545
-0.6646091100314031,-4.0371956717811255,-5.2391005371114
-0.500456520069301,-4.427538047132344,-5.443331326181579
-0.220393884869927,-4.463624415009871,-7.0515344016227655
-0.14792288889910443,-4.378186680552819,-7.657235846361806
-0.10426524435347997,-4.874895312544837,-6.925764449651518
-0.32051414288264063,-4.2154367323479445,-6.9471882188703376
-0.24124935622325722,-4.415557562574483,-7.022535278373563
-0.5044719726883921,-4.526795107376553,-5.220724489978612
-0.34328297697922827,-4.496513280811118,-6.248422117364465
-0.2472110666500845,-4.518670766046057,-6.780538608869448
-0.10798696681374141,-4.560566879783174,-7.532090980413274
-0.04254409424021706,-4.603087919990273,-7.839706135440221
-0.029038115755487273,-4.60822311780584,-7.910471610717467
-0.18077157783888498,-4.6139358461205635,-6.988645381587633
-0.13420268426399237,-4.634962254187556,-7.226005926903005
-0.17045857911591422,-4.803406198767038,-6.671582668632508
-0.24291607661692594,-4.512886160268111,-6.817877760624293
-0.4079557149259826,-4.380782542424758,-6.09184716645666
-0.1686696307271317,-4.705349664467546,-6.878429427564189
-0.39600768116328267,-4.543833548193869,-5.837433357494637
-0.5927702774038043,-4.157086761330576,-5.430351353778092
-0.4294839257726224,-4.23297233363504,-6.258298318956258
-0.20541310697344192,-4.508314392845852,-7.052039113329714
-0.21168407113318924,-4.298826604535483,-7.433388904991968
-0.44323742921921666,-4.367684184739658,-5.906353596067455
-0.4460107684165453,-4.540699514535299,-5.543682901292201
-0.5760841710877284,-3.938627966747505,-5.96738558084069
-0.5354248952315124,-4.470100610218306,-5.148395949036384
-0.6878834806137506,-3.8933657834443776,-5.387114090290813
-0.9087023479864581,-3.9961242157372574,-3.856684021468807
-0.8102993751947798,-3.964514840118313,-4.510320609456766
-0.8736042710968929,-3.8783331993754144,-4.3028545155298845
-1.005307544396506,-3.850301836426636,-3.5686976016297622
-0.8146098130624031,-4.00788890089672,-4.397709860694212
-1.0944755649694153,-3.512131480254277,-3.7100301905370263
-1.036205052332375,-3.9524342826576793,-3.1790476615524614
-0.8793446785625265,-3.861469637333511,-4.30213919481989
-0.715299852305617,-3.912937350256093,-5.183472726516184
-0.6991902843465342,-4.33957529175066,-4.426854251281545
-0.7992350218362567,-3.7467805645485686,-5.012175280747392
-0.6237373452197521,-4.217147880352311,-5.1244267088389375
-0.7898338295361298,-4.234455295912602,-4.093232971820089
-0.8686521594690366,-3.942509287523707,-4.204215009000436
-0.6612203127197676,-4.379200959707589,-4.575422745128286
-0.6647081530683007,-4.002966174943049,-5.306965272566169
-0.793385099730321,-4.14415298267672,-4.252529977126706
-0.8928948711604091,-3.700987767531541,-4.5418017788365335
-0.8871482365799115,-3.6983451665410993,-4.581566788300403
-1.0256661443518738,-3.9129012865493373,-3.3213471016521523
-0.9424513113349116,-3.8151889953985423,-4.0160606820555165
-1.19485951004204,-3.636409822551471,-2.859169835506888
-1.049676807865118,-4.010108435467795,-2.982868822735774
-1.0116785748431132,-3.6226839567480025,-3.9857071783073845
-1.1413736261200629,-3.39212141122784,-3.6686619616860114
-1.263306273199013,-3.5302664461965314,-2.6607760092749304
-1.3691113078706802,-3.561258776279839,-1.9639611410783104
-1.102074095535159,-3.5623354415799837,-3.5640310844911514
-0.8324360169508526,-4.019391951457571,-4.267746536241814
-0.9693898541196829,-3.7985309376207486,-3.8877455409024746
-1.0190272827325333,-3.6246218894525915,-3.937739065561688
-0.912205239504524,-4.154931198973789,-3.518052705887347
-1.141026206417376,-3.8584681725641823,-2.738052957229449
-1.0027972994013437,-3.5946138987600933,-4.095134946933822
-0.9555374018556938,-3.6877851881582298,-4.192351753411448
-0.6751738173078543,-3.985918461735489,-5.2782667135439665
-0.48762275890857315,-4.188676396824271,-5.998057193762089
-0.6152472513812914,-4.23784595261887,-5.133971127336584
-0.5294044802457999,-4.151426752797911,-5.821866153791451
-0.4442745246096837,-4.476718395740048,-5.682062601723874
-0.3275408508521159,-4.489410574204343,-6.357080287340691
-0.10084026208909584,-4.566941572660127,-7.562221823007241
-0.1688804131129149,-4.382419550856526,-7.5230249604715285
-0.2919437051220882,-4.516622413172552,-6.516239483784437
-0.0899546555967685,-4.658249099514173,-7.444920408253111
-0.12671197274295906,-4.771379883762009,-6.998114936880299
-0.04049783037627143,-4.532225051236216,-7.99370945613201
-0.28387535812173165,-4.369870290403733,-6.8581538113242155
-0.20194534164744327,-4.649480904813113,-6.790512681351186
-0.21620960997020094,-4.689010564230749,-6.625867752579367
-0.14503135054009156,-4.480688749112034,-7.469580939397452
-0.1090695769191953,-4.625733629129278,-7.395261821088343
-0.018775294997767592,-5.051909035972019,-7.084676698931427
-0.01892850172447513,-4.527823867051611,-8.131927796411999
-0.20531978025175135,-4.77236182994323,-6.524504199465102
-0.4855345844066549,-4.186319625622326,-6.015299783177491
-0.7314666791079086,-3.9690976690976343,-4.97415112801935
-0.5582412269078549,-4.392357795389476,-5.16698358863599
-0.5353639370569808,-4.416336474760117,-5.256289968999952
-0.48850455026208484,-4.287797959357747,-5.794523320574067
-0.27153055556567407,-4.242305361589462,-7.187352484289103
-0.4039630891916193,-4.298409291651588,-6.280549422409181
-0.42863984759587564,-4.173248195596177,-6.382811064094463
-0.2701689721039315,-4.361618888659265,-6.956894930919953
-0.35622366860015436,-4.200365178900896,-6.763074171459353
-0.37154228327339023,-4.551972344604278,-5.967948152013174
-0.18367905455847533,-4.492420388546844,-7.214231436417531
-0.17322975871670163,-4.672667783366058,-6.916432421829746
-0.04152263463881383,-4.764149023457311,-7.523712686114565
-0.26536955405584506,-4.425512206103201,-6.8579048043206
-0.5207769771668408,-4.499360491396238,-5.177763695068548
-0.3311292377259998,-4.275653796198303,-6.763063522109467
-0.2675697246684278,-4.350149154710299,-6.995429883430906
-0.29795856646868774,-4.5047010769218865,-6.503992988206172
-0.5076906151072319,-4.080951724557178,-6.093099401104326
-0.30352310953661166,-4.459625930242791,-6.560756023156819
-0.5404564197045807,-4.487426364094855,-5.083555294444876
-0.41572039674009137,-4.532549108943433,-5.741725942534655
-0.6427663009095217,-4.41920846859058,-4.606131798223781
-0.5053363409729822,-4.082071459708033,-6.104985575608111
-0.7554549218770381,-4.269074391404058,-4.230268226791726
-0.7636845344074191,-4.173641765714078,-4.371755802989401
-0.7619367572858389,-3.7923328502415954,-5.144860296663846
-0.8024029754845474,-3.8675458542245593,-4.751636979505668
-0.5565663321835367,-4.358803967957575,-5.2441406118457
-0.6010781339289695,-4.090554875616679,-5.5135679860548965
-0.691106637510478,-4.347957687462619,-4.458591340873964
-0.9550761848947774,-3.999418747063537,-3.571851937366332
-1.0847833671977989,-3.4274079722482824,-3.937630393178711
-1.161060862207936,-3.518477628638876,-3.297826110336704
-1.423851464686486,-3.094441825956594,-2.569154100829966
-1.3500316198412758,-3.644418635972696,-1.9121195498690224
-1.2610140525756341,-3.403692709973465,-2.9276768054613362
-1.4240606986477156,-3.418351907814093,-1.9200785333475912
-1.5398831168357332,-3.148246450066707,-1.7653549397142574
-1.590901399357793,-3.3313391948404685,-1.0930597550343755
-1.641260169045605,-2.934294614723497,-1.5849962971414453
-1.7497325676823443,-2.8868026911069884,-1.0291457525540266
-1.7754778092577155,-2.8145888397244967,-1.0191020058667837
-1.519462858293881,-3.4820378608818414,-1.2202936693351019
-1.4709009115700316,-3.5922881811159297,-1.2911647092100214
-1.6919788896109516,-3.073589090056843,-1.0020950230826742
-1.5536699676403083,-3.068315601145129,-1.8424955327299635
-1.277894666667032,-3.4798339394566287,-2.6741106619466213
-1.078698201010277,-3.939237152166357,-2.9504830304676943
-1.1833413428090345,-3.747972953924993,-2.7051525761578787
-0.9115814314980758,-3.619785384344226,-4.592087183185164
-1.0022204821992773,-3.5230399067149945,-4.241743834236418
-0.7382976749566708,-3.7801028102526115,-5.311154870616823
-0.8529848059665702,-3.686752450573605,-4.809732803915439
-1.0363302915001418,-3.7862716283213977,-3.510621535218423
-0.9475380075205678,-3.675286446419064,-4.265345602900536
-0.7756264381157132,-4.180852889845862,-4.285682132476068
-0.8506626889406705,-3.72636490671599,-4.744440593786068
-0.8054443834731269,-4.194306985782083,-4.079866268459144
-0.8799856373578835,-3.947020892178309,-4.127190932358153
-0.7824471786778808,-4.256577539335843,-4.0933083901230995
-0.4953908224019451,-4.312572898508864,-5.703655809432671
-0.25779702727577064,-4.752715649448648,-6.248933078310151
-0.2710741266864102,-4.610824297076798,-6.453053186590014
-0.05685398538301243,-4.9504692979511,-7.059084032661796
-0.0862647758031162,-4.627007354841307,-7.529543176360757
-0.26990264076733644,-4.634256700937728,-6.413217294382596
-0.5131123160765885,-4.48351540313845,-5.255441838125638
-0.5596948985326274,-4.262404724517836,-5.418167700630635
-0.7216360995356609,-4.287206539979272,-4.396916863689562
-0.770693927128557,-4.164051516064436,-4.348879945961857
-0.6782551661292456,-4.134839453713188,-4.96193663666022
-0.6758538581997754,-4.250170221703957,-4.745682948255503
-0.3895420458616371,-4.18098674697534,-6.601920771741567
-0.11225804316856208,-4.624510177538322,-7.378577926774055
-0.18829552557667023,-4.661355247959066,-6.848662891483918
-0.2673064596475909,-4.753305431190578,-6.190696920595369
-0.17853801523650972,-4.404845872791037,-7.42022670386094
-0.33927520936006866,-4.472160874766781,-6.321173535168096
-0.23379032755503415,-4.534915920270794,-6.82857273499028
-0.2712421611805039,-4.373561205533245,-6.926571162712557
-0.13725990340872338,-4.85253290653964,-6.77252130733045
-0.1888602179825934,-4.506478563368308,-7.155028106229895
-0.1657958107230347,-4.391723820518518,-7.522924035486827
-0.2650227227713897,-4.289993992632493,-7.131022218968749
-0.0007716371419887379,-4.676390393857689,-7.94373593029476
-0.12967357306271143,-4.7986935169357325,-6.925718068614336
-0.03234337949075553,-4.6394949803012855,-7.828096303314966
-0.2822702623660667,-4.459727666589335,-6.688069633487
-0.4219046017375885,-4.460611239311113,-5.848496451814315
-0.5777859248404295,-4.36057680506533,-5.113277381688834
-0.5745114892896737,-4.505113031815857,-4.843851541492313
-0.4710419372413519,-4.336763991665467,-5.801366934083026
-0.6867580018907627,-4.1920103545826795,-4.796577820352136
-0.39958706324105203,-4.65616612386681,-5.591291913682139
-0.2873212173741109,-4.321030856052019,-6.935157524513366
-0.012565923065256047,-4.798551459924599,-7.628648082621338
-0.039890282307070334,-4.619730871110507,-7.822343104798635
-0.06285927160880095,-4.896367778714087,-7.131255353781092
-0.2305904926573389,-4.75277686783722,-6.412049849243597
